"pangos","Freq","Hash","Lineage"
"AY.3",1,"1d72dc2388","AY.3"
"AY.103",0.5,"e37fe3ddf4","AY.X"
"AY.54",0.5,"e37fe3ddf4","AY.X"
"BA.1",0.0526315789473684,"5aa08d605f","BA.1.X"
"BA.1.1",0.350877192982456,"5aa08d605f","BA.1.X"
"BA.1.1.1",0.0701754385964912,"5aa08d605f","BA.1.X"
"BA.1.1.14",0.0701754385964912,"5aa08d605f","BA.1.X"
"BA.1.1.15",0.0175438596491228,"5aa08d605f","BA.1.X"
"BA.1.1.18",0.0175438596491228,"5aa08d605f","BA.1.X"
"BA.1.14.1",0.0175438596491228,"5aa08d605f","BA.1.X"
"BA.1.15",0.140350877192982,"5aa08d605f","BA.1.X"
"BA.1.15.1",0.0350877192982456,"5aa08d605f","BA.1.X"
"BA.1.17",0.0701754385964912,"5aa08d605f","BA.1.X"
"BA.1.18",0.157894736842105,"5aa08d605f","BA.1.X"
"BA.1",0.111111111111111,"b6a4a59b55","BA.1.X"
"BA.1.1",0.333333333333333,"b6a4a59b55","BA.1.X"
"BA.1.1.11",0.111111111111111,"b6a4a59b55","BA.1.X"
"BA.1.15",0.333333333333333,"b6a4a59b55","BA.1.X"
"BA.1.18",0.111111111111111,"b6a4a59b55","BA.1.X"
"BA.1.17.2",1,"bff1da7ab3","BA.1.17.2"
"AY.103",1,"90727a295c","AY.103"
"AY.98.1",1,"2d9a95e2cb","AY.98.1"
"AY.100",0.666666666666667,"98287c0379","AY.X"
"AY.122",0.333333333333333,"98287c0379","AY.X"
"AY.46",1,"c67748796f","AY.46"
"AY.46",1,"826d12f67c","AY.46"
"P.1",1,"cd242c3a8d","P.1"
"P.1",1,"58e6558494","P.1"
"AY.122",1,"62189d0864","AY.122"
"AY.122",0.5,"d6c6436299","AY.X"
"AY.6",0.5,"d6c6436299","AY.X"
"AY.101",0.888888888888889,"2b7238b3eb","AY.X"
"AY.122",0.111111111111111,"2b7238b3eb","AY.X"
"AY.25.1.1",1,"eda1319deb","AY.25.1.1"
"AY.102",1,"37524f6567","AY.102"
"AY.122",1,"1a7a4f2db3","AY.122"
"AY.47",1,"d2eb21a086","AY.47"
"P.1",1,"2d09f225bd","P.1"
"AY.122",1,"92d0ea9907","AY.122"
"B.1.258.17",1,"7a328041d4","B.1.258.17"
"AY.129",1,"1d95865728","AY.129"
"AY.4.9",1,"66e52fcf66","AY.4.9"
"AY.6",1,"a4212635b8","AY.6"
"AY.25",1,"ae23af9c79","AY.25"
"B.1.1.7",1,"e0f4c78086","B.1.1.7"
"B.1.1.7",1,"01452048b3","B.1.1.7"
"BA.1.1.18",0.4,"c6da9ba463","BA.1.X"
"BA.1.1.2",0.2,"c6da9ba463","BA.1.X"
"BA.1.15",0.2,"c6da9ba463","BA.1.X"
"BA.1.18",0.2,"c6da9ba463","BA.1.X"
"P.1",1,"12f88d6493","P.1"
"BA.1.17.2",1,"b4fc27a21c","BA.1.17.2"
"AY.43",1,"7acd855224","AY.43"
"AY.34.1",1,"82db27f536","AY.34.1"
"AY.43",1,"88e1387671","AY.43"
"AY.127",1,"4ec56fd5de","AY.127"
"AY.43",0.5,"d525fbd25a","NA.d525fbd25a.X"
"B.1.617.2",0.5,"d525fbd25a","NA.d525fbd25a.X"
"AY.57",0.5,"e9ac8a8553","AY.X"
"AY.98.1",0.5,"e9ac8a8553","AY.X"
"AY.122",0.333333333333333,"8740eab18f","AY.X"
"AY.4",0.666666666666667,"8740eab18f","AY.X"
"AY.103",1,"b0ebfe924d","AY.103"
"AY.122",1,"ddea8f7d2a","AY.122"
"AY.129",1,"0b2a219cd2","AY.129"
"AY.127",1,"ab6aa325be","AY.127"
"AY.125",1,"5f8308b842","AY.125"
"AY.121",1,"a7565de6b5","AY.121"
"AY.4",1,"0c12983cb6","AY.4"
"AY.127",1,"5142b81c91","AY.127"
"AY.122",1,"b921af4563","AY.122"
"AY.44",1,"248048a9fd","AY.44"
"BA.1",1,"fe1b98331c","BA.1"
"BA.1",1,"99c1e1f456","BA.1"
"BA.1",0.333333333333333,"a60fd35f16","BA.1.X"
"BA.1.1",0.333333333333333,"a60fd35f16","BA.1.X"
"BA.1.15",0.333333333333333,"a60fd35f16","BA.1.X"
"BA.1",1,"04fc383ad4","BA.1"
"B.1.617.2",1,"aefa7933db","B.1.617.2"
"B.1.1.7",1,"0e46b53a7b","B.1.1.7"
"AY.4.2.2",1,"76cd290842","AY.4.2.2"
"AY.43",1,"3b3494c869","AY.43"
"B.1.617.2",1,"e698b5af1a","B.1.617.2"
"AY.4",1,"c17c9021d1","AY.4"
"AY.4",1,"aea6f03d9c","AY.4"
"AY.4",1,"5886ab943b","AY.4"
"BA.2",0.592592592592593,"bbb34b8c05","BA.2.X"
"BA.2.2.1",0.037037037037037,"bbb34b8c05","BA.2.X"
"BA.2.22",0.037037037037037,"bbb34b8c05","BA.2.X"
"BA.2.23",0.037037037037037,"bbb34b8c05","BA.2.X"
"BA.2.3",0.185185185185185,"bbb34b8c05","BA.2.X"
"BA.2.9",0.111111111111111,"bbb34b8c05","BA.2.X"
"BA.1.17.2",1,"a6191ce2f1","BA.1.17.2"
"BA.1",0.333333333333333,"de0876628c","BA.1.X"
"BA.1.1",0.333333333333333,"de0876628c","BA.1.X"
"BA.1.1.4",0.333333333333333,"de0876628c","BA.1.X"
"AY.29",1,"350449de70","AY.29"
"AY.29",0.5,"289f32e87c","AY.X"
"AY.85",0.5,"289f32e87c","AY.X"
"AY.29",1,"8219e3e5db","AY.29"
"AY.44",1,"1f0ac13c4e","AY.44"
"AY.117",1,"61ad7fcfca","AY.117"
"AY.122",0.5,"d8b7b65927","AY.X"
"AY.47",0.5,"d8b7b65927","AY.X"
"AY.100",1,"a8694385f6","AY.100"
"AY.119.2",1,"52b3439dd8","AY.119.2"
"AY.119.2",1,"2d066eea91","AY.119.2"
"B.1.1.7",1,"3a1b694564","B.1.1.7"
"AY.29",1,"45f189f4b5","AY.29"
"AY.103",0.5,"0cecf49907","AY.X"
"AY.4.6",0.5,"0cecf49907","AY.X"
"AY.100",1,"7dd82e4cc9","AY.100"
"AY.117",1,"91710a897e","AY.117"
"AY.3.1",1,"ea6bbcc600","AY.3.1"
"AY.44",1,"c482f03601","AY.44"
"AY.25.1",1,"6826ff886f","AY.25.1"
"B.1.1.316",1,"f5960a2476","B.1.1.316"
"AY.51",1,"a197189ea2","AY.51"
"AY.9.2",1,"03cae1d967","AY.9.2"
"AY.127",1,"7862f05227","AY.127"
"AY.122",1,"dc33f0c9d6","AY.122"
"AY.125",1,"edf76bbaa6","AY.125"
"AY.100",0.5,"284e48a165","AY.X"
"AY.44",0.5,"284e48a165","AY.X"
"BA.1.17.2",1,"c99632d587","BA.1.17.2"
"AY.129",1,"19986ee5d4","AY.129"
"AY.119",1,"b736eda256","AY.119"
"AY.98.1",1,"cd25a184e5","AY.98.1"
"AY.4.2.3",1,"42300ea8a4","AY.4.2.3"
"BA.1.1",1,"abb2930488","BA.1.1"
"AY.131",1,"afe987191e","AY.131"
"B.1.1.529",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2",0.419795221843003,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.1",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.10",0.0580204778156997,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.10.1",0.0102389078498294,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.10.3",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.15",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.16",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.17",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.2",0.0102389078498294,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.2.1",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.22",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.24",0.0136518771331058,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.3",0.139931740614334,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.3.11",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.3.12",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.3.13",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.3.15",0.0102389078498294,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.3.17",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.3.2",0.0102389078498294,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.3.7",0.0102389078498294,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.3.9",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.31",0.0102389078498294,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.31.1",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.36",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.37",0.0102389078498294,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.38",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.65",0.0136518771331058,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.73",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.76",0.0102389078498294,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.8",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.9",0.102389078498294,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.9.3",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"BA.2.9.5",0.0170648464163823,"4f2faf6191","NA.4f2faf6191.X"
"XAB",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"XAP",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"XAR",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"XAU",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"XE",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"XG",0.0136518771331058,"4f2faf6191","NA.4f2faf6191.X"
"XH",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"XM",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"XN",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"XQ",0.00341296928327645,"4f2faf6191","NA.4f2faf6191.X"
"XZ",0.0068259385665529,"4f2faf6191","NA.4f2faf6191.X"
"BA.1.1",0.9,"1321779242","BA.1.X"
"BA.1.15",0.1,"1321779242","BA.1.X"
"AY.131",1,"744c7bc14b","AY.131"
"BA.1.15",1,"af23ae9f63","BA.1.15"
"BA.1.15",1,"f614c4d2d9","BA.1.15"
"BA.1.1",1,"d7a7a921b1","BA.1.1"
"AY.47",0.5,"0842d9b903","NA.0842d9b903.X"
"B.1.617.2",0.5,"0842d9b903","NA.0842d9b903.X"
"B.1.1.528",1,"1b4c3e5876","B.1.1.528"
"B.1.1.528",1,"2b6596f88d","B.1.1.528"
"B.1.351",1,"409a1695a2","B.1.351"
"B.1.351",1,"06fc774f06","B.1.351"
"B.1.351",1,"4696789189","B.1.351"
"B.1.351",1,"77e114af04","B.1.351"
"AY.32",1,"9f3e6ab0ef","AY.32"
"AY.32",1,"601941fa9f","AY.32"
"AY.32",1,"ced7c7b341","AY.32"
"BA.1.17",1,"bba8d440b0","BA.1.17"
"C.1",1,"d835183746","C.1"
"B.1.1.382",1,"f32ce0c3c1","B.1.1.382"
"B.1.237",1,"16b1f33ade","B.1.237"
"B.1",1,"9be1d786de","B.1"
"L.3",1,"abaed20891","L.3"
"B.1.214.3",1,"978e3d9553","B.1.214.3"
"B.1.214.2",1,"b530237767","B.1.214.2"
"B.1.1.318",1,"5aa56fc9e4","B.1.1.318"
"B.1.1.318",1,"8880d3cb57","B.1.1.318"
"B.1.1.318",1,"fe30a1e751","B.1.1.318"
"BA.1.1",1,"2fdb68e294","BA.1.1"
"AY.91",1,"1a951b6b50","AY.91"
"B.1.351",1,"55516ab63f","B.1.351"
"B.1.351",1,"b0e5380fb9","B.1.351"
"B.1.351",1,"41cdf9d7a7","B.1.351"
"B.1.525",1,"e0182a8e1f","B.1.525"
"C.1.2",1,"02ddc0414d","C.1.2"
"AY.38",1,"1ae02ad062","AY.38"
"BA.1.1",0.5,"e9c7a37cdf","BA.1.X"
"BA.1.1.18",0.25,"e9c7a37cdf","BA.1.X"
"BA.1.15.1",0.25,"e9c7a37cdf","BA.1.X"
"AY.6",1,"055feaeb48","AY.6"
"BA.2",1,"30c0f25f1e","BA.2"
"AY.127",1,"a198f06871","AY.127"
"B.1.617.2",1,"5832c60aa3","B.1.617.2"
"AY.4",1,"7c61902a98","AY.4"
"AY.98.1",1,"6c83343ee6","AY.98.1"
"BA.1.17.2",1,"529ad85332","BA.1.17.2"
"BA.1",0.25,"76143c1804","BA.1.X"
"BA.1.1",0.5,"76143c1804","BA.1.X"
"BA.1.1.1",0.25,"76143c1804","BA.1.X"
"BA.1.1",1,"63af25336f","BA.1.1"
"BA.2",1,"0e0f5bede2","BA.2"
"BA.1",1,"e61d0b42ab","BA.1"
"BA.1",1,"50c8d9352f","BA.1"
"AY.6",1,"d04e0407c1","AY.6"
"B.1.1.7",1,"e30fd6764e","B.1.1.7"
"B.1.1.7",1,"eaee3fd629","B.1.1.7"
"BA.1.15",1,"65e53f94c1","BA.1.15"
"BA.1.1",1,"c59bfc5e46","BA.1.1"
"B.1.1.7",1,"2ea6cd3b45","B.1.1.7"
"B.1.1.7",1,"d4f4310fa9","B.1.1.7"
"AY.121",1,"e406f4f7d8","AY.121"
"B.1.617.2",1,"f189db8e7e","B.1.617.2"
"BA.1.15",1,"9a8b62fd1e","BA.1.15"
"B.1.617.2",1,"384e860045","B.1.617.2"
"BA.1",1,"bafda55663","BA.1"
"BA.1.1",0.333333333333333,"292b1a0181","BA.1.X"
"BA.1.17",0.666666666666667,"292b1a0181","BA.1.X"
"BA.1.17.2",1,"6291098b2e","BA.1.17.2"
"BA.1.1.18",1,"c8f39b66fb","BA.1.1.18"
"P.1",1,"7da1832a6d","P.1"
"P.1",0.1,"220679881b","P.1.X"
"P.1.9",0.9,"220679881b","P.1.X"
"P.1",1,"037ec9f9f4","P.1"
"A.2.5.2",1,"3ee2b23b51","A.2.5.2"
"A.2.5.2",1,"bf906a6e80","A.2.5.2"
"B.1.1.33",1,"cd7f8e142b","B.1.1.33"
"B.1.1.28",1,"b44285b068","B.1.1.28"
"B.1.499",1,"ed9696763d","B.1.499"
"B.1.1.33",1,"26c4e985f5","B.1.1.33"
"B.1.1.33",1,"189ea5da44","B.1.1.33"
"B.1.1.28",1,"608b9193cd","B.1.1.28"
"B.1.1.28",1,"103f6c745a","B.1.1.28"
"B.1.499",1,"7924d1c357","B.1.499"
"P.2",1,"8424ede5cf","P.2"
"P.1",0.666666666666667,"599acd3982","P.1.X"
"P.1.14",0.333333333333333,"599acd3982","P.1.X"
"P.2",1,"1eb5a15d1d","P.2"
"BA.1.1",1,"4d3588267a","BA.1.1"
"AY.29",0.5,"ecddda16d4","AY.X"
"AY.4",0.5,"ecddda16d4","AY.X"
"BA.1",0.5,"c12cbda5dd","BA.1.X"
"BA.1.18",0.5,"c12cbda5dd","BA.1.X"
"BA.1.1",1,"4cd5746d3d","BA.1.1"
"AY.111",1,"535f36e49a","AY.111"
"B.1.617.2",1,"11ffd5458a","B.1.617.2"
"B.1.617.2",1,"08597cc973","B.1.617.2"
"BA.1.1",1,"818c535c7e","BA.1.1"
"BA.1.1",1,"9e6f5eff3f","BA.1.1"
"BA.1.1",1,"aff7119244","BA.1.1"
"B.1.351",1,"c3307e446c","B.1.351"
"BA.1.1",1,"4c7072858f","BA.1.1"
"BA.1.15",1,"b9ca3e5fba","BA.1.15"
"BA.1.1",1,"ac8db81717","BA.1.1"
"BA.2",1,"d19782515d","BA.2"
"BA.1.1.2",1,"56d2e4ca61","BA.1.1.2"
"BA.1",1,"4c5ecd2c98","BA.1"
"BA.1.17.2",1,"83712d9a5c","BA.1.17.2"
"BA.1",0.25,"0823c26f25","BA.1.X"
"BA.1.1",0.0833333333333333,"0823c26f25","BA.1.X"
"BA.1.1.18",0.0833333333333333,"0823c26f25","BA.1.X"
"BA.1.15",0.583333333333333,"0823c26f25","BA.1.X"
"BA.1.17.2",1,"cb74aade13","BA.1.17.2"
"BA.2",1,"f7b1a99bd3","BA.2"
"R.1",1,"243a4a4128","R.1"
"BA.1.15",1,"f6a33f7044","BA.1.15"
"BA.1.1",0.5,"298ece87de","BA.1.X"
"BA.1.15",0.5,"298ece87de","BA.1.X"
"BA.1",0.333333333333333,"4f24dc890e","BA.1.X"
"BA.1.1",0.666666666666667,"4f24dc890e","BA.1.X"
"BA.1",1,"596e21f9cb","BA.1"
"BA.1",1,"869ab9081d","BA.1"
"BA.1",1,"791b1662da","BA.1"
"AY.122",1,"f1c79d4646","AY.122"
"BA.1.1.1",1,"c9e86ebb3b","BA.1.1.1"
"B.1.1.7",1,"491fad2f8c","B.1.1.7"
"BA.2",1,"a9e56958ea","BA.2"
"BA.1.1",1,"e58d5c3724","BA.1.1"
"AY.91",1,"99ee3f1a1b","AY.91"
"B.1.617.2",1,"63077d1c7a","B.1.617.2"
"B.1.617.2",1,"ac21533eab","B.1.617.2"
"AY.4.2.3",1,"6c28b214fc","AY.4.2.3"
"BA.1",1,"4a08c469a7","BA.1"
"BA.1.1",1,"c03102314f","BA.1.1"
"AY.121",1,"65426e1ac5","AY.121"
"BA.2",0.5,"eb17d6778f","BA.2.X"
"BA.2.9",0.5,"eb17d6778f","BA.2.X"
"B.1.1.529",1,"46c2310abe","B.1.1.529"
"BA.1.1",0.6,"50f39a3a97","BA.1.X"
"BA.1.18",0.4,"50f39a3a97","BA.1.X"
"AY.23",1,"9dd5ca7788","AY.23"
"AY.122",1,"cd2f07c489","AY.122"
"AY.33",1,"efbcee96b9","AY.33"
"AY.43",1,"d5bfaba1c1","AY.43"
"BA.2",0.166666666666667,"7db67f0077","NA.7db67f0077.X"
"BA.2.10",0.166666666666667,"7db67f0077","NA.7db67f0077.X"
"BA.2.3",0.166666666666667,"7db67f0077","NA.7db67f0077.X"
"BA.2.65",0.166666666666667,"7db67f0077","NA.7db67f0077.X"
"BA.2.9",0.166666666666667,"7db67f0077","NA.7db67f0077.X"
"XZ",0.166666666666667,"7db67f0077","NA.7db67f0077.X"
"BA.1.18",1,"f1a8812821","BA.1.18"
"BA.1.1",0.25,"8c0e5eef8a","BA.1.1.X"
"BA.1.1.1",0.25,"8c0e5eef8a","BA.1.1.X"
"BA.1.1.14",0.5,"8c0e5eef8a","BA.1.1.X"
"BA.1.1",1,"f623643125","BA.1.1"
"AY.39",0.75,"a6d4ba1b65","NA.a6d4ba1b65.X"
"B.1.617.2",0.25,"a6d4ba1b65","NA.a6d4ba1b65.X"
"BA.2",1,"7956d888b3","BA.2"
"AY.101",0.5,"125b5809b3","AY.X"
"AY.125",0.5,"125b5809b3","AY.X"
"BA.1.1.14",1,"61c9a2734b","BA.1.1.14"
"BA.2.9",1,"3472dd2234","BA.2.9"
"AY.46",1,"bed90e460a","AY.46"
"BA.2",0.6,"d68b3097c1","BA.2.X"
"BA.2.44",0.2,"d68b3097c1","BA.2.X"
"BA.2.71",0.2,"d68b3097c1","BA.2.X"
"AY.126",1,"6af342eaf8","AY.126"
"AY.127",1,"2dd6b742e5","AY.127"
"B.1.617.2",1,"e680b3ebd5","B.1.617.2"
"AY.127",1,"a5b606707e","AY.127"
"AY.127",0.666666666666667,"edb3b0daae","AY.X"
"AY.4",0.333333333333333,"edb3b0daae","AY.X"
"BA.1.18",1,"d72a04ef58","BA.1.18"
"AY.9.2",1,"497f966c52","AY.9.2"
"BA.1.18",1,"17c3965cc5","BA.1.18"
"AY.126",1,"9bd66143f1","AY.126"
"BA.1.1",1,"4116b9eb0f","BA.1.1"
"AY.127",1,"db97c93683","AY.127"
"AY.9.2.2",1,"6fa9f985f7","AY.9.2.2"
"AY.79",0.125,"7489834517","NA.7489834517.X"
"AY.85",0.25,"7489834517","NA.7489834517.X"
"B.1.617.2",0.625,"7489834517","NA.7489834517.X"
"AY.126",1,"f86f59bd76","AY.126"
"AY.36",1,"c651c06a1c","AY.36"
"AY.122",1,"1891d8a262","AY.122"
"BA.1.1",0.428571428571429,"b465c68d23","BA.1.X"
"BA.1.1.15",0.142857142857143,"b465c68d23","BA.1.X"
"BA.1.15",0.142857142857143,"b465c68d23","BA.1.X"
"BA.1.17",0.142857142857143,"b465c68d23","BA.1.X"
"BA.1.18",0.142857142857143,"b465c68d23","BA.1.X"
"BA.1.1",0.666666666666667,"5c04135d7b","BA.1.1.X"
"BA.1.1.1",0.333333333333333,"5c04135d7b","BA.1.1.X"
"BA.1.1",1,"5f0d31d9bb","BA.1.1"
"BA.1.15",0.5,"af13b4c8f2","BA.1.X"
"BA.1.18",0.5,"af13b4c8f2","BA.1.X"
"BA.1.1",1,"24144a8630","BA.1.1"
"BA.1.1",1,"b5bc588658","BA.1.1"
"AY.4",1,"387753835e","AY.4"
"BA.1.17.2",1,"6ea939cb57","BA.1.17.2"
"BA.2",0.75,"2ef9a4ac0f","BA.2.X"
"BA.2.3.2",0.25,"2ef9a4ac0f","BA.2.X"
"B.1.617.2",1,"aede75227b","B.1.617.2"
"AY.44",1,"3d6475f583","AY.44"
"BA.2",1,"138e7f27dc","BA.2"
"BA.1.1",1,"2d0b0cfa5e","BA.1.1"
"AY.34.2",1,"6db002e1e6","AY.34.2"
"AY.46.2",1,"f1e8bfc75c","AY.46.2"
"AY.4",1,"b5d34431b9","AY.4"
"AY.43",1,"4979619be0","AY.43"
"BA.2",1,"c8977b44f9","BA.2"
"BA.1.1",0.5,"cf1b8f10f6","BA.1.X"
"BA.1.17",0.5,"cf1b8f10f6","BA.1.X"
"BA.2",1,"dab5690a1b","BA.2"
"BA.2",1,"c70deb9d36","BA.2"
"AY.126",1,"2d0b86438a","AY.126"
"AY.119",1,"6d63dbb3df","AY.119"
"AY.127.1",1,"3d3824f750","AY.127.1"
"BA.1.1",1,"e4aac554e3","BA.1.1"
"B.1.617.2",1,"cee29f3090","B.1.617.2"
"BA.1.17.2",1,"c3c4fe9bfb","BA.1.17.2"
"AY.4",1,"f78474c5ec","AY.4"
"BA.1.17.2",1,"ba6964ee2b","BA.1.17.2"
"BA.2.36",1,"29129536e4","BA.2.36"
"BA.1.1",1,"0c05ff91a3","BA.1.1"
"BA.1.1.18",1,"a9b02a22d1","BA.1.1.18"
"A",1,"fdb1d9ddd1","A"
"A",1,"13aca697aa","A"
"BA.1.1",1,"ded4a89eb1","BA.1.1"
"BA.2.12.1",1,"cdb5ebc6a0","BA.2.12.1"
"BA.2.12.1",1,"4e31c90c43","BA.2.12.1"
"BA.1.1",1,"87fa9f6072","BA.1.1"
"BA.1.1",1,"cfcf3d1b11","BA.1.1"
"BA.1",1,"8091b27440","BA.1"
"P.1.9",1,"56be988433","P.1.9"
"P.1.14",1,"99e3230273","P.1.14"
"P.1",0.0588235294117647,"facd411a73","P.1.X"
"P.1.7",0.941176470588235,"facd411a73","P.1.X"
"AY.46.3",1,"ed48449a1d","AY.46.3"
"AY.43",1,"4975f4398b","AY.43"
"AY.46.3",1,"d1380f807e","AY.46.3"
"P.1.7",1,"55e5cd02a1","P.1.7"
"P.1",1,"7a5448a084","P.1"
"P.1.8",1,"602dd85af0","P.1.8"
"P.1",1,"de53095219","P.1"
"P.1",1,"dc19d201f9","P.1"
"P.1.9",1,"b883d6942d","P.1.9"
"B.1.1.7",1,"f7a8d87b21","B.1.1.7"
"P.1.7",1,"45adc64811","P.1.7"
"P.1.7",1,"66ac9ef835","P.1.7"
"P.1",1,"90881bd0dc","P.1"
"P.1",1,"1e98d0332f","P.1"
"P.1.9",1,"ed5082bf25","P.1.9"
"P.1.9",1,"0d2ba4e927","P.1.9"
"P.1.8",1,"fee72ba32a","P.1.8"
"P.1.2",1,"8f52765898","P.1.2"
"P.1",1,"2985529eeb","P.1"
"P.1",1,"45836fb9b2","P.1"
"P.1",1,"b0363fbf06","P.1"
"P.1",1,"820e03db2d","P.1"
"P.1.14",1,"ce70e85c92","P.1.14"
"P.1.9",1,"71ce1c5443","P.1.9"
"AY.26",1,"a36dfb5cd7","AY.26"
"AY.100",1,"07a230f387","AY.100"
"P.1",1,"d44a7d013b","P.1"
"AY.101",1,"999fcfff36","AY.101"
"AY.43",1,"e640032f54","AY.43"
"AY.43",1,"6d8f9819f7","AY.43"
"P.1.7",1,"5747f36c84","P.1.7"
"AY.34.1.1",1,"e9de68fc50","AY.34.1.1"
"AY.46.3",1,"872353db40","AY.46.3"
"P.1.7",1,"9f94de119d","P.1.7"
"AY.99.2",1,"d1d14b5923","AY.99.2"
"AY.34.1.1",1,"6a1c6d4350","AY.34.1.1"
"P.1.7",1,"c1a4600a25","P.1.7"
"P.1.7",1,"1e122409ee","P.1.7"
"P.1.7",1,"5e9f8aaaea","P.1.7"
"AY.34.1.1",1,"69b7da4892","AY.34.1.1"
"P.1.11",1,"0c7c2697a7","P.1.11"
"AY.99.2",1,"3512ca1f47","AY.99.2"
"AY.116.1",1,"337045171c","AY.116.1"
"AY.36",0.5,"2581ad3800","AY.X"
"AY.85",0.5,"2581ad3800","AY.X"
"AY.46.3",1,"7d056e4711","AY.46.3"
"AY.34.1.1",1,"7c67ef42a3","AY.34.1.1"
"AY.116.1",1,"64dfe96bdd","AY.116.1"
"AY.34.1.1",1,"42832b4c4b","AY.34.1.1"
"AY.43",1,"35d3b29657","AY.43"
"AY.101",1,"172d16a46e","AY.101"
"AY.34.1.1",1,"be9fffb009","AY.34.1.1"
"AY.99.2",1,"59df67ca04","AY.99.2"
"AY.116.1",1,"bf71977430","AY.116.1"
"BA.1.14",1,"c7dca7dd76","BA.1.14"
"BA.1.1",1,"8f04d9a025","BA.1.1"
"BA.1",1,"b3cc62002c","BA.1"
"P.1",1,"fb0334dea7","P.1"
"AY.43",1,"c50096d660","AY.43"
"BA.1.1",1,"547b3b9e03","BA.1.1"
"BA.2",1,"5e5261f700","BA.2"
"B.1.617.2",1,"6b28105643","B.1.617.2"
"BA.1.17.2",1,"1613537d6e","BA.1.17.2"
"B.1.1.529",0.00688073394495413,"1f8113ce27","NA.1f8113ce27.X"
"BA.4",0.00917431192660551,"1f8113ce27","NA.1f8113ce27.X"
"BA.4.1",0.103211009174312,"1f8113ce27","NA.1f8113ce27.X"
"BA.4.1.3",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.4.1.8",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.4.1.9",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BA.4.2",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.5",0.018348623853211,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1",0.0619266055045872,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.1",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.10",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.11",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.18",0.00688073394495413,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.21",0.0114678899082569,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.22",0.00688073394495413,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.23",0.00917431192660551,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.24",0.00688073394495413,"1f8113ce27","NA.1f8113ce27.X"
